Timestamp,Pressure1,Pressure2
2026-02-16T14:43:56.240,1244,1271
2026-02-16T14:43:56.241,1247,1269
2026-02-16T14:43:56.242,1245,1271
2026-02-16T14:43:56.243,1247,1271
2026-02-16T14:43:56.244,1248,1267
2026-02-16T14:43:56.245,1247,1271
2026-02-16T14:43:56.246,1247,1268
2026-02-16T14:43:56.247,1247,1272
2026-02-16T14:43:56.248,1239,1270
2026-02-16T14:43:56.249,1248,1270
2026-02-16T14:43:56.250,1248,1271
2026-02-16T14:43:56.251,1244,1267
2026-02-16T14:43:56.252,1247,1270
2026-02-16T14:43:56.253,1248,1267
2026-02-16T14:43:56.254,1238,1267
2026-02-16T14:43:56.255,1251,1266
2026-02-16T14:43:56.256,1245,1270
2026-02-16T14:43:56.257,1248,1266
2026-02-16T14:43:56.258,1248,1271
2026-02-16T14:43:56.259,1249,1268
2026-02-16T14:43:56.260,1246,1275
2026-02-16T14:43:56.261,1243,1267
2026-02-16T14:43:56.262,1240,1267
2026-02-16T14:43:56.263,1244,1267
2026-02-16T14:43:56.264,1246,1267
2026-02-16T14:43:56.265,1248,1267
2026-02-16T14:43:56.266,1243,1272
2026-02-16T14:43:56.267,1245,1268
2026-02-16T14:43:56.268,1250,1270
2026-02-16T14:43:56.269,1251,1271
2026-02-16T14:43:56.270,1246,1271
2026-02-16T14:43:56.271,1248,1267
2026-02-16T14:43:56.272,1244,1274
2026-02-16T14:43:56.273,1246,1275
2026-02-16T14:43:56.274,1248,1271
2026-02-16T14:43:56.275,1244,1271
2026-02-16T14:43:56.276,1267,1270
2026-02-16T14:43:56.277,1247,1271
2026-02-16T14:43:56.278,1246,1254
2026-02-16T14:43:56.279,1248,1267
2026-02-16T14:43:56.280,1242,1271
2026-02-16T14:43:56.281,1246,1270
2026-02-16T14:43:56.282,1245,1266
2026-02-16T14:43:56.283,1243,1271
2026-02-16T14:43:56.284,1248,1269
2026-02-16T14:43:56.285,1242,1271
2026-02-16T14:43:56.286,1255,1270
2026-02-16T14:43:56.287,1248,1267
2026-02-16T14:43:56.288,1246,1271
2026-02-16T14:43:56.289,1248,1271
2026-02-16T14:43:56.290,1250,1246
2026-02-16T14:43:56.291,1251,1271
2026-02-16T14:43:56.292,1243,1270
2026-02-16T14:43:56.293,1246,1238
2026-02-16T14:43:56.294,1271,1270
2026-02-16T14:43:56.295,1245,1270
2026-02-16T14:43:56.296,1243,1277
2026-02-16T14:43:56.297,1247,1267
2026-02-16T14:43:56.298,1244,1269
2026-02-16T14:43:56.299,1244,1267
2026-02-16T14:43:56.300,1242,1267
2026-02-16T14:43:56.301,1240,1266
2026-02-16T14:43:56.302,1248,1269
2026-02-16T14:43:56.303,1248,1269
2026-02-16T14:43:56.304,1244,1270
2026-02-16T14:43:56.305,1247,1267
2026-02-16T14:43:56.306,1243,1270
2026-02-16T14:43:56.307,1242,1273
2026-02-16T14:43:56.308,1242,1267
2026-02-16T14:43:56.309,1246,1274
2026-02-16T14:43:56.310,1251,1267
2026-02-16T14:43:56.311,1243,1258
2026-02-16T14:43:56.312,1242,1267
2026-02-16T14:43:56.313,1248,1270
2026-02-16T14:43:56.314,1245,1271
2026-02-16T14:43:56.315,1246,1275
2026-02-16T14:43:56.316,1247,1267
2026-02-16T14:43:56.317,1253,1274
2026-02-16T14:43:56.318,1248,1271
2026-02-16T14:43:56.319,1248,1274
2026-02-16T14:43:56.320,1243,1271
2026-02-16T14:43:56.321,1244,1267
2026-02-16T14:43:56.322,1246,1267
2026-02-16T14:43:56.323,1251,1270
2026-02-16T14:43:56.324,1244,1270
2026-02-16T14:43:56.325,1250,1270
2026-02-16T14:43:56.326,1244,1267
2026-02-16T14:43:56.327,1245,1267
2026-02-16T14:43:56.328,1248,1270
2026-02-16T14:43:56.329,1250,1270
2026-02-16T14:43:56.330,1244,1270
2026-02-16T14:43:56.331,1243,1271
2026-02-16T14:43:56.332,1249,1271
2026-02-16T14:43:56.333,1249,1270
2026-02-16T14:43:56.334,1246,1271
2026-02-16T14:43:56.335,1244,1267
2026-02-16T14:43:56.336,1243,1270
2026-02-16T14:43:56.337,1248,1266
2026-02-16T14:43:56.338,1248,1271
2026-02-16T14:43:56.339,1247,1270
2026-02-16T14:43:56.340,1244,1273
2026-02-16T14:43:56.341,1248,1267
2026-02-16T14:43:56.342,1245,1266
2026-02-16T14:43:56.343,1243,1271
2026-02-16T14:43:56.344,1240,1271
2026-02-16T14:43:56.345,1248,1270
2026-02-16T14:43:56.346,1245,1274
2026-02-16T14:43:56.347,1246,1271
2026-02-16T14:43:56.348,1248,1271
2026-02-16T14:43:56.349,1245,1270
2026-02-16T14:43:56.350,1248,1275
2026-02-16T14:43:56.351,1246,1274
2026-02-16T14:43:56.352,1245,1274
2026-02-16T14:43:56.353,1246,1270
2026-02-16T14:43:56.354,1243,1267
2026-02-16T14:43:56.355,1247,1271
2026-02-16T14:43:56.356,1245,1270
2026-02-16T14:43:56.357,1246,1267
2026-02-16T14:43:56.358,1242,1267
2026-02-16T14:43:56.359,1250,1267
2026-02-16T14:43:56.360,1248,1269
2026-02-16T14:43:56.361,1241,1271
2026-02-16T14:43:56.362,1247,1270
2026-02-16T14:43:56.363,1245,1274
2026-02-16T14:43:56.364,1248,1270
2026-02-16T14:43:56.365,1246,1270
2026-02-16T14:43:56.366,1247,1268
2026-02-16T14:43:56.367,1250,1267
2026-02-16T14:43:56.368,1244,1264
2026-02-16T14:43:56.369,1247,1270
2026-02-16T14:43:56.370,1247,1274
2026-02-16T14:43:56.371,1243,1270
2026-02-16T14:43:56.372,1244,1266
2026-02-16T14:43:56.373,1243,1271
2026-02-16T14:43:56.374,1247,1273
2026-02-16T14:43:56.375,1246,1271
2026-02-16T14:43:56.376,1245,1271
2026-02-16T14:43:56.377,1247,1271
2026-02-16T14:43:56.378,1245,1268
2026-02-16T14:43:56.379,1246,1267
2026-02-16T14:43:56.380,1251,1270
2026-02-16T14:43:56.381,1243,1271
2026-02-16T14:43:56.382,1244,1267
2026-02-16T14:43:56.383,1246,1271
2026-02-16T14:43:56.384,1246,1267
2026-02-16T14:43:56.385,1247,1270
2026-02-16T14:43:56.386,1243,1270
2026-02-16T14:43:56.387,1248,1271
2026-02-16T14:43:56.388,1245,1274
2026-02-16T14:43:56.389,1247,1271
2026-02-16T14:43:56.390,1246,1271
2026-02-16T14:43:56.391,1243,1274
2026-02-16T14:43:56.392,1246,1277
2026-02-16T14:43:56.393,1247,1271
2026-02-16T14:43:56.394,1242,1267
2026-02-16T14:43:56.395,1246,1270
2026-02-16T14:43:56.396,1233,1271
2026-02-16T14:43:56.397,1247,1274
2026-02-16T14:43:56.398,1244,1270
2026-02-16T14:43:56.399,1243,1270
2026-02-16T14:43:56.400,1246,1267
2026-02-16T14:43:56.401,1242,1270
2026-02-16T14:43:56.402,1243,1267
2026-02-16T14:43:56.403,1244,1267
2026-02-16T14:43:56.404,1246,1267
2026-02-16T14:43:56.405,1249,1273
2026-02-16T14:43:56.406,1248,1267
2026-02-16T14:43:56.407,1247,1267
2026-02-16T14:43:56.408,1247,1267
2026-02-16T14:43:56.409,1245,1265
2026-02-16T14:43:56.410,1249,1267
2026-02-16T14:43:56.411,1246,1267
2026-02-16T14:43:56.412,1244,1271
2026-02-16T14:43:56.413,1251,1267
2026-02-16T14:43:56.414,1253,1271
2026-02-16T14:43:56.415,1248,1271
2026-02-16T14:43:56.416,1246,1274
2026-02-16T14:43:56.417,1246,1271
2026-02-16T14:43:56.418,1246,1255
2026-02-16T14:43:56.419,1258,1264
2026-02-16T14:43:56.420,1246,1266
2026-02-16T14:43:56.421,1245,1270
2026-02-16T14:43:56.422,1244,1269
2026-02-16T14:43:56.423,1247,1264
2026-02-16T14:43:56.424,1251,1271
2026-02-16T14:43:56.425,1241,1259
2026-02-16T14:43:56.426,1245,1267
2026-02-16T14:43:56.427,1246,1270
2026-02-16T14:43:56.428,1243,1270
2026-02-16T14:43:56.429,1249,1267
2026-02-16T14:43:56.430,1243,1271
2026-02-16T14:43:56.431,1243,1270
2026-02-16T14:43:56.432,1245,1282
2026-02-16T14:43:56.433,1238,1273
2026-02-16T14:43:56.434,1246,1271
2026-02-16T14:43:56.435,1246,1271
2026-02-16T14:43:56.436,1244,1267
2026-02-16T14:43:56.437,1250,1270
2026-02-16T14:43:56.438,1250,1270
2026-02-16T14:43:56.439,1243,1271
2026-02-16T14:43:56.440,1248,1264
2026-02-16T14:43:56.441,1246,1267
2026-02-16T14:43:56.442,1246,1270
2026-02-16T14:43:56.443,1245,1271
2026-02-16T14:43:56.444,1246,1273
2026-02-16T14:43:56.445,1244,1267
2026-02-16T14:43:56.446,1246,1267
2026-02-16T14:43:56.447,1247,1270
2026-02-16T14:43:56.448,1243,1275
2026-02-16T14:43:56.449,1242,1275
2026-02-16T14:43:56.450,1247,1273
2026-02-16T14:43:56.451,1246,1265
2026-02-16T14:43:56.452,1246,1267
2026-02-16T14:43:56.453,1246,1266
2026-02-16T14:43:56.454,1242,1271
2026-02-16T14:43:56.455,1248,1266
2026-02-16T14:43:56.456,1246,1272
2026-02-16T14:43:56.457,1245,1271
2026-02-16T14:43:56.458,1248,1258
2026-02-16T14:43:56.459,1246,1271
2026-02-16T14:43:56.460,1247,1274
2026-02-16T14:43:56.461,1246,1275
2026-02-16T14:43:56.462,1248,1270
2026-02-16T14:43:56.463,1246,1275
2026-02-16T14:43:56.464,1247,1267
2026-02-16T14:43:56.465,1246,1264
2026-02-16T14:43:56.466,1255,1267
2026-02-16T14:43:56.467,1246,1270
2026-02-16T14:43:56.468,1259,1270
2026-02-16T14:43:56.469,1248,1269
2026-02-16T14:43:56.470,1245,1271
2026-02-16T14:43:56.471,1243,1270
2026-02-16T14:43:56.472,1238,1266
2026-02-16T14:43:56.473,1247,1267
2026-02-16T14:43:56.474,1243,1271
2026-02-16T14:43:56.475,1244,1274
2026-02-16T14:43:56.476,1255,1273
2026-02-16T14:43:56.477,1246,1272
2026-02-16T14:43:56.478,1245,1274
2026-02-16T14:43:56.479,1242,1270
2026-02-16T14:43:56.480,1245,1274
2026-02-16T14:43:56.481,1247,1270
2026-02-16T14:43:56.482,1247,1275
2026-02-16T14:43:56.483,1244,1267
2026-02-16T14:43:56.484,1248,1273
2026-02-16T14:43:56.485,1246,1269
2026-02-16T14:43:56.486,1243,1271
2026-02-16T14:43:56.487,1248,1267
2026-02-16T14:43:56.488,1246,1264
2026-02-16T14:43:56.489,1231,1270
2026-02-16T14:43:56.490,1246,1273
2026-02-16T14:43:56.491,1249,1271
2026-02-16T14:43:56.492,1248,1270
2026-02-16T14:43:56.493,1245,1273
2026-02-16T14:43:56.494,1246,1275
2026-02-16T14:43:56.495,1245,1271
2026-02-16T14:43:56.496,1247,1267
2026-02-16T14:43:56.497,1201,1269
2026-02-16T14:43:56.498,1240,1274
2026-02-16T14:43:56.499,1245,1267
2026-02-16T14:43:56.500,1251,1271
2026-02-16T14:43:56.501,1244,1271
2026-02-16T14:43:56.502,1244,1268
2026-02-16T14:43:56.503,1250,1271
2026-02-16T14:43:56.504,1248,1271
2026-02-16T14:43:56.505,1247,1298
2026-02-16T14:43:56.506,1247,1271
2026-02-16T14:43:56.507,1248,1271
2026-02-16T14:43:56.508,1246,1269
2026-02-16T14:43:56.509,1247,1267
2026-02-16T14:43:56.510,1246,1271
2026-02-16T14:43:56.511,1252,1273
2026-02-16T14:43:56.512,1248,1267
2026-02-16T14:43:56.513,1231,1269
2026-02-16T14:43:56.514,1247,1271
2026-02-16T14:43:56.515,1246,1269
2026-02-16T14:43:56.516,1248,1272
2026-02-16T14:43:56.517,1247,1267
2026-02-16T14:43:56.518,1248,1267
2026-02-16T14:43:56.519,1248,1271
2026-02-16T14:43:56.520,1250,1274
2026-02-16T14:43:56.521,1248,1270
2026-02-16T14:43:56.522,1240,1268
2026-02-16T14:43:56.523,1248,1269
2026-02-16T14:43:56.524,1234,1271
2026-02-16T14:43:56.525,1248,1267
2026-02-16T14:43:56.526,1246,1274
2026-02-16T14:43:56.527,1268,1267
2026-02-16T14:43:56.528,1248,1271
2026-02-16T14:43:56.529,1247,1267
2026-02-16T14:43:56.530,1247,1274
2026-02-16T14:43:56.531,1242,1271
2026-02-16T14:43:56.532,1249,1270
2026-02-16T14:43:56.533,1245,1271
2026-02-16T14:43:56.534,1246,1283
2026-02-16T14:43:56.535,1246,1270
2026-02-16T14:43:56.536,1246,1267
2026-02-16T14:43:56.537,1248,1270
2026-02-16T14:43:56.538,1248,1268
2026-02-16T14:43:56.539,1247,1270
2026-02-16T14:43:56.540,1248,1296
2026-02-16T14:43:56.541,1250,1274
2026-02-16T14:43:56.542,1250,1267
2026-02-16T14:43:56.543,1248,1274
2026-02-16T14:43:56.544,1243,1255
2026-02-16T14:43:56.545,1246,1270
2026-02-16T14:43:56.546,1248,1271
2026-02-16T14:43:56.547,1246,1271
2026-02-16T14:43:56.548,1250,1271
2026-02-16T14:43:56.549,1247,1267
2026-02-16T14:43:56.550,1250,1271
2026-02-16T14:43:56.551,1248,1272
2026-02-16T14:43:56.552,1235,1271
2026-02-16T14:43:56.553,1248,1271
2026-02-16T14:43:56.554,1243,1264
2026-02-16T14:43:56.555,1247,1263
2026-02-16T14:43:56.556,1250,1267
2026-02-16T14:43:56.557,1246,1273
2026-02-16T14:43:56.558,1244,1270
2026-02-16T14:43:56.559,1245,1270
2026-02-16T14:43:56.560,1248,1278
2026-02-16T14:43:56.561,1248,1270
2026-02-16T14:43:56.562,1244,1271
2026-02-16T14:43:56.563,1245,1271
2026-02-16T14:43:56.564,1244,1267
2026-02-16T14:43:56.565,1245,1271
2026-02-16T14:43:56.566,1248,1270
2026-02-16T14:43:56.567,1243,1267
2026-02-16T14:43:56.568,1248,1282
2026-02-16T14:43:56.569,1243,1270
2026-02-16T14:43:56.570,1246,1275
2026-02-16T14:43:56.571,1249,1267
2026-02-16T14:43:56.572,1246,1266
2026-02-16T14:43:56.573,1250,1272
2026-02-16T14:43:56.574,1241,1270
2026-02-16T14:43:56.575,1250,1271
2026-02-16T14:43:56.576,1246,1269
2026-02-16T14:43:56.577,1247,1267
2026-02-16T14:43:56.578,1229,1270
2026-02-16T14:43:56.579,1243,1270
2026-02-16T14:43:56.580,1248,1267
2026-02-16T14:43:56.581,1243,1267
2026-02-16T14:43:56.582,1246,1267
2026-02-16T14:43:56.583,1246,1266
2026-02-16T14:43:56.584,1243,1264
2026-02-16T14:43:56.585,1245,1271
2026-02-16T14:43:56.586,1244,1266
2026-02-16T14:43:56.587,1246,1270
2026-02-16T14:43:56.588,1248,1270
2026-02-16T14:43:56.589,1246,1271
2026-02-16T14:43:56.590,1242,1297
2026-02-16T14:43:56.591,1242,1274
2026-02-16T14:43:56.592,1246,1272
2026-02-16T14:43:56.593,1248,1273
2026-02-16T14:43:56.594,1247,1267
2026-02-16T14:43:56.595,1248,1258
2026-02-16T14:43:56.596,1247,1266
2026-02-16T14:43:56.597,1245,1267
2026-02-16T14:43:56.598,1245,1270
2026-02-16T14:43:56.599,1249,1268
2026-02-16T14:43:56.600,1240,1271
2026-02-16T14:43:56.601,1246,1271
2026-02-16T14:43:56.602,1246,1274
2026-02-16T14:43:56.603,1246,1271
2026-02-16T14:43:56.604,1248,1270
2026-02-16T14:43:56.605,1247,1271
2026-02-16T14:43:56.606,1246,1267
2026-02-16T14:43:56.607,1246,1278
2026-02-16T14:43:56.608,1248,1270
2026-02-16T14:43:56.609,1248,1275
2026-02-16T14:43:56.610,1246,1279
2026-02-16T14:43:56.611,1245,1270
2026-02-16T14:43:56.612,1248,1269
2026-02-16T14:43:56.613,1246,1298
2026-02-16T14:43:56.614,1242,1269
2026-02-16T14:43:56.615,1247,1271
2026-02-16T14:43:56.616,1250,1267
2026-02-16T14:43:56.617,1250,1270
2026-02-16T14:43:56.618,1245,1270
2026-02-16T14:43:56.619,1245,1267
2026-02-16T14:43:56.620,1248,1270
2026-02-16T14:43:56.621,1248,1271
2026-02-16T14:43:56.622,1243,1272
2026-02-16T14:43:56.623,1245,1273
2026-02-16T14:43:56.624,1246,1269
2026-02-16T14:43:56.625,1244,1265
2026-02-16T14:43:56.626,1246,1271
2026-02-16T14:43:56.627,1247,1267
2026-02-16T14:43:56.628,1246,1269
2026-02-16T14:43:56.629,1246,1274
2026-02-16T14:43:56.630,1248,1269
2026-02-16T14:43:56.631,1246,1267
2026-02-16T14:43:56.632,1245,1299
2026-02-16T14:43:56.633,1246,1270
2026-02-16T14:43:56.634,1243,1271
2026-02-16T14:43:56.635,1246,1285
2026-02-16T14:43:56.636,1243,1275
2026-02-16T14:43:56.637,1245,1271
2026-02-16T14:43:56.638,1246,1270
2026-02-16T14:43:56.639,1248,1270
2026-02-16T14:43:56.640,1243,1270
2026-02-16T14:43:56.641,1243,1270
2026-02-16T14:43:56.642,1243,1273
2026-02-16T14:43:56.643,1245,1270
2026-02-16T14:43:56.644,1247,1271
2026-02-16T14:43:56.645,1246,1271
2026-02-16T14:43:56.646,1247,1266
2026-02-16T14:43:56.647,1243,1270
2026-02-16T14:43:56.648,1248,1270
2026-02-16T14:43:56.649,1246,1267
2026-02-16T14:43:56.650,1243,1267
2026-02-16T14:43:56.651,1242,1254
2026-02-16T14:43:56.652,1248,1270
2026-02-16T14:43:56.653,1255,1270
2026-02-16T14:43:56.654,1249,1266
2026-02-16T14:43:56.655,1248,1270
2026-02-16T14:43:56.656,1245,1270
2026-02-16T14:43:56.657,1249,1267
2026-02-16T14:43:56.658,1251,1267
2026-02-16T14:43:56.659,1251,1270
2026-02-16T14:43:56.660,1247,1282
2026-02-16T14:43:56.661,1248,1267
2026-02-16T14:43:56.662,1247,1267
2026-02-16T14:43:56.663,1250,1267
2026-02-16T14:43:56.664,1246,1271
2026-02-16T14:43:56.665,1244,1271
2026-02-16T14:43:56.666,1243,1271
2026-02-16T14:43:56.667,1247,1266
2026-02-16T14:43:56.668,1247,1270
2026-02-16T14:43:56.669,1247,1270
2026-02-16T14:43:56.670,1247,1267
2026-02-16T14:43:56.671,1247,1270
2026-02-16T14:43:56.672,1248,1267
2026-02-16T14:43:56.673,1243,1271
2026-02-16T14:43:56.674,1248,1267
2026-02-16T14:43:56.675,1257,1267
2026-02-16T14:43:56.676,1248,1274
2026-02-16T14:43:56.677,1245,1266
2026-02-16T14:43:56.678,1246,1287
2026-02-16T14:43:56.679,1246,1269
2026-02-16T14:43:56.680,1250,1271
2026-02-16T14:43:56.681,1246,1274
2026-02-16T14:43:56.682,1246,1270
2026-02-16T14:43:56.683,1248,1266
2026-02-16T14:43:56.684,1250,1267
2026-02-16T14:43:56.685,1247,1271
2026-02-16T14:43:56.686,1252,1270
2026-02-16T14:43:56.687,1249,1271
2026-02-16T14:43:56.688,1248,1270
2026-02-16T14:43:56.689,1247,1270
2026-02-16T14:43:56.690,1243,1271
2026-02-16T14:43:56.691,1246,1271
2026-02-16T14:43:56.692,1243,1275
2026-02-16T14:43:56.693,1246,1270
2026-02-16T14:43:56.694,1246,1266
2026-02-16T14:43:56.695,1246,1275
2026-02-16T14:43:56.696,1243,1271
2026-02-16T14:43:56.697,1246,1272
2026-02-16T14:43:56.698,1244,1277
2026-02-16T14:43:56.699,1249,1267
2026-02-16T14:43:56.700,1246,1267
2026-02-16T14:43:56.701,1246,1267
2026-02-16T14:43:56.702,1248,1269
2026-02-16T14:43:56.703,1246,1286
2026-02-16T14:43:56.704,1248,1271
2026-02-16T14:43:56.705,1243,1271
2026-02-16T14:43:56.706,1248,1267
2026-02-16T14:43:56.707,1247,1270
2026-02-16T14:43:56.708,1246,1270
2026-02-16T14:43:56.709,1246,1269
2026-02-16T14:43:56.710,1246,1268
2026-02-16T14:43:56.711,1252,1271
2026-02-16T14:43:56.712,1243,1271
2026-02-16T14:43:56.713,1250,1271
2026-02-16T14:43:56.714,1250,1270
2026-02-16T14:43:56.715,1248,1259
2026-02-16T14:43:56.716,1248,1270
2026-02-16T14:43:56.717,1250,1270
2026-02-16T14:43:56.718,1245,1271
2026-02-16T14:43:56.719,1246,1271
2026-02-16T14:43:56.720,1239,1267
2026-02-16T14:43:56.721,1239,1270
2026-02-16T14:43:56.722,1242,1270
2026-02-16T14:43:56.723,1245,1270
2026-02-16T14:43:56.724,1245,1275
2026-02-16T14:43:56.725,1246,1270
2026-02-16T14:43:56.726,1250,1275
2026-02-16T14:43:56.727,1247,1271
2026-02-16T14:43:56.728,1249,1258
2026-02-16T14:43:56.729,1247,1270
2026-02-16T14:43:56.730,1248,1270
2026-02-16T14:43:56.731,1248,1270
2026-02-16T14:43:56.732,1243,1271
2026-02-16T14:43:56.733,1249,1269
2026-02-16T14:43:56.734,1249,1267
2026-02-16T14:43:56.735,1247,1270
2026-02-16T14:43:56.736,1245,1270
2026-02-16T14:43:56.737,1249,1270
2026-02-16T14:43:56.738,1245,1267
2026-02-16T14:43:56.739,1246,1264
2026-02-16T14:43:56.740,1248,1271
2026-02-16T14:43:56.741,1244,1273
2026-02-16T14:43:56.742,1248,1269
2026-02-16T14:43:56.743,1246,1272
2026-02-16T14:43:56.744,1248,1267
2026-02-16T14:43:56.745,1247,1242
2026-02-16T14:43:56.746,1248,1267
2026-02-16T14:43:56.747,1247,1269
2026-02-16T14:43:56.748,1243,1270
2026-02-16T14:43:56.749,1244,1269
2026-02-16T14:43:56.750,1245,1270
2026-02-16T14:43:56.751,1243,1273
2026-02-16T14:43:56.752,1246,1271
2026-02-16T14:43:56.753,1245,1275
2026-02-16T14:43:56.754,1243,1267
2026-02-16T14:43:56.755,1241,1273
2026-02-16T14:43:56.756,1243,1271
2026-02-16T14:43:56.757,1242,1271
2026-02-16T14:43:56.758,1246,1271
2026-02-16T14:43:56.759,1250,1267
2026-02-16T14:43:56.760,1248,1271
2026-02-16T14:43:56.761,1250,1271
2026-02-16T14:43:56.762,1244,1271
2026-02-16T14:43:56.763,1245,1270
2026-02-16T14:43:56.764,1249,1270
2026-02-16T14:43:56.765,1248,1274
2026-02-16T14:43:56.766,1245,1271
2026-02-16T14:43:56.767,1243,1270
2026-02-16T14:43:56.768,1244,1270
2026-02-16T14:43:56.769,1248,1267
2026-02-16T14:43:56.770,1243,1273
2026-02-16T14:43:56.771,1245,1255
2026-02-16T14:43:56.772,1244,1264
2026-02-16T14:43:56.773,1249,1270
2026-02-16T14:43:56.774,1246,1271
2026-02-16T14:43:56.775,1241,1270
2026-02-16T14:43:56.776,1248,1271
2026-02-16T14:43:56.777,1247,1271
2026-02-16T14:43:56.778,1248,1267
2026-02-16T14:43:56.779,1249,1266
2026-02-16T14:43:56.780,1242,1270
2026-02-16T14:43:56.781,1242,1273
2026-02-16T14:43:56.782,1246,1274
2026-02-16T14:43:56.783,1250,1275
2026-02-16T14:43:56.784,1251,1267
2026-02-16T14:43:56.785,1247,1275
2026-02-16T14:43:56.786,1247,1270
2026-02-16T14:43:56.787,1247,1267
2026-02-16T14:43:56.788,1246,1274
2026-02-16T14:43:56.789,1249,1272
2026-02-16T14:43:56.790,1245,1269
2026-02-16T14:43:56.791,1250,1274
2026-02-16T14:43:56.792,1245,1271
2026-02-16T14:43:56.793,1235,1271
2026-02-16T14:43:56.794,1246,1274
2026-02-16T14:43:56.795,1246,1274
2026-02-16T14:43:56.796,1249,1271
2026-02-16T14:43:56.797,1246,1266
2026-02-16T14:43:56.798,1246,1271
2026-02-16T14:43:56.799,1230,1271
2026-02-16T14:43:56.800,1247,1270
2026-02-16T14:43:56.801,1246,1270
2026-02-16T14:43:56.802,1243,1271
2026-02-16T14:43:56.803,1247,1271
2026-02-16T14:43:56.804,1246,1267
2026-02-16T14:43:56.805,1247,1271
2026-02-16T14:43:56.806,1243,1271
2026-02-16T14:43:56.807,1247,1270
2026-02-16T14:43:56.808,1248,1272
2026-02-16T14:43:56.809,1248,1264
2026-02-16T14:43:56.810,1248,1269
2026-02-16T14:43:56.811,1245,1270
2026-02-16T14:43:56.812,1245,1267
2026-02-16T14:43:56.813,1246,1271
2026-02-16T14:43:56.814,1235,1271
2026-02-16T14:43:56.815,1246,1271
2026-02-16T14:43:56.816,1245,1271
2026-02-16T14:43:56.817,1250,1270
2026-02-16T14:43:56.818,1242,1271
2026-02-16T14:43:56.819,1255,1267
2026-02-16T14:43:56.820,1243,1271
2026-02-16T14:43:56.821,1244,1271
2026-02-16T14:43:56.822,1246,1270
2026-02-16T14:43:56.823,1249,1274
2026-02-16T14:43:56.824,1248,1270
2026-02-16T14:43:56.825,1246,1277
2026-02-16T14:43:56.826,1248,1267
2026-02-16T14:43:56.827,1243,1280
2026-02-16T14:43:56.828,1246,1273
2026-02-16T14:43:56.829,1247,1267
2026-02-16T14:43:56.830,1248,1273
2026-02-16T14:43:56.831,1246,1270
2026-02-16T14:43:56.832,1242,1270
2026-02-16T14:43:56.833,1246,1268
2026-02-16T14:43:56.834,1246,1269
2026-02-16T14:43:56.835,1251,1269
2026-02-16T14:43:56.836,1250,1270
2026-02-16T14:43:56.837,1242,1270
2026-02-16T14:43:56.838,1247,1271
2026-02-16T14:43:56.839,1246,1273
2026-02-16T14:43:56.840,1245,1267
2026-02-16T14:43:56.841,1249,1267
2026-02-16T14:43:56.842,1246,1251
2026-02-16T14:43:56.843,1251,1270
2026-02-16T14:43:56.844,1246,1270
2026-02-16T14:43:56.845,1248,1267
2026-02-16T14:43:56.846,1243,1270
2026-02-16T14:43:56.847,1246,1267
2026-02-16T14:43:56.848,1248,1271
2026-02-16T14:43:56.849,1246,1261
2026-02-16T14:43:56.850,1247,1271
2026-02-16T14:43:56.851,1248,1267
2026-02-16T14:43:56.852,1248,1267
2026-02-16T14:43:56.853,1247,1279
2026-02-16T14:43:56.854,1247,1269
2026-02-16T14:43:56.855,1244,1269
2026-02-16T14:43:56.856,1248,1266
2026-02-16T14:43:56.857,1244,1270
2026-02-16T14:43:56.858,1248,1270
2026-02-16T14:43:56.859,1246,1268
2026-02-16T14:43:56.860,1248,1309
2026-02-16T14:43:56.861,1248,1271
2026-02-16T14:43:56.862,1235,1267
2026-02-16T14:43:56.863,1246,1271
2026-02-16T14:43:56.864,1246,1271
2026-02-16T14:43:56.865,1243,1270
2026-02-16T14:43:56.866,1247,1266
2026-02-16T14:43:56.867,1248,1275
2026-02-16T14:43:56.868,1246,1275
2026-02-16T14:43:56.869,1244,1310
2026-02-16T14:43:56.870,1250,1270
2026-02-16T14:43:56.871,1248,1271
2026-02-16T14:43:56.872,1243,1258
2026-02-16T14:43:56.873,1241,1267
2026-02-16T14:43:56.874,1243,1274
2026-02-16T14:43:56.875,1242,1267
2026-02-16T14:43:56.876,1246,1271
2026-02-16T14:43:56.877,1245,1267
2026-02-16T14:43:56.878,1244,1271
2026-02-16T14:43:56.879,1246,1268
2026-02-16T14:43:56.880,1245,1269
2026-02-16T14:43:56.881,1246,1246
2026-02-16T14:43:56.882,1242,1271
2026-02-16T14:43:56.883,1248,1271
2026-02-16T14:43:56.884,1243,1271
2026-02-16T14:43:56.885,1247,1270
2026-02-16T14:43:56.886,1251,1271
2026-02-16T14:43:56.887,1243,1267
2026-02-16T14:43:56.888,1249,1248
2026-02-16T14:43:56.889,1248,1271
2026-02-16T14:43:56.890,1246,1273
2026-02-16T14:43:56.891,1249,1271
2026-02-16T14:43:56.892,1247,1271
2026-02-16T14:43:56.893,1244,1271
2026-02-16T14:43:56.894,1250,1270
2026-02-16T14:43:56.895,1249,1271
2026-02-16T14:43:56.896,1250,1269
2026-02-16T14:43:56.897,1250,1267
2026-02-16T14:43:56.898,1245,1267
2026-02-16T14:43:56.899,1246,1271
2026-02-16T14:43:56.900,1248,1266
2026-02-16T14:43:56.901,1247,1267
2026-02-16T14:43:56.902,1245,1270
2026-02-16T14:43:56.903,1242,1268
2026-02-16T14:43:56.904,1248,1270
